ENGINE_POWER,VEHICLE_ID,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,AIR_INTAKE_TEMP,THROTTLE_POS,TROUBLE_CODES,TIMING_ADVANCE
1.4,car3,76.0,41,999.0,22.0,39.0,13,NO_ERROR,49.4
1.4,car3,77.0,41,827.0,33.0,39.0,14,NO_ERROR,53.7
1.4,car3,77.0,41,741.0,33.0,40.0,13,NO_ERROR,50.2
1.4,car3,78.0,41,734.0,50.0,39.0,15,NO_ERROR,48.2
1.4,car3,78.0,41,961.0,47.0,36.0,19,NO_ERROR,44.7
1.4,car3,78.0,41,1928.0,30.0,38.0,15,NO_ERROR,72.9
1.4,car3,79.0,41,853.0,41.0,39.0,14,NO_ERROR,51.4
1.4,car3,80.0,41,952.0,31.0,39.0,14,NO_ERROR,47.8
1.4,car3,81.0,41,896.0,31.0,39.0,14,NO_ERROR,43.5
1.4,car3,81.0,41,800.0,49.0,40.0,13,NO_ERROR,51.4
1.4,car3,81.0,41,785.0,39.0,40.0,13,NO_ERROR,52.5
1.4,car3,81.0,41,786.0,36.0,41.0,14,NO_ERROR,44.7
1.4,car3,82.0,41,777.0,35.0,41.0,13,NO_ERROR,48.2
1.4,car3,82.0,41,704.0,28.0,40.0,14,NO_ERROR,48.2
1.4,car3,83.0,41,844.0,33.0,41.0,13,NO_ERROR,51.8
1.4,car3,83.0,41,907.0,25.0,42.0,14,NO_ERROR,63.1
1.4,car3,84.0,41,835.0,38.0,42.0,14,NO_ERROR,51.4
1.4,car3,84.0,41,1490.0,28.0,40.0,16,NO_ERROR,73.7
1.4,car3,84.0,41,739.0,38.0,40.0,15,NO_ERROR,43.1
1.4,car3,84.0,41,901.0,30.0,41.0,14,NO_ERROR,45.9
1.4,car3,84.0,41,862.0,39.0,42.0,14,NO_ERROR,46.7
1.4,car3,84.0,41,740.0,47.0,42.0,15,NO_ERROR,40.8
1.4,car3,84.0,41,1619.0,43.0,39.0,21,NO_ERROR,56.1
1.4,car3,83.0,41,1363.0,28.0,40.0,14,NO_ERROR,69.0
1.4,car3,83.0,41,728.0,50.0,42.0,14,NO_ERROR,43.5
1.4,car3,83.0,41,884.0,41.0,42.0,14,NO_ERROR,50.6
1.4,car3,83.0,41,1294.0,29.0,42.0,15,NO_ERROR,69.4
1.4,car3,83.0,41,1322.0,40.0,42.0,14,NO_ERROR,70.2
1.4,car3,83.0,41,850.0,39.0,42.0,14,NO_ERROR,48.2
1.4,car3,83.0,41,563.0,34.0,42.0,14,NO_ERROR,51.8
1.4,car3,83.0,41,1344.0,23.0,42.0,16,NO_ERROR,72.5
1.4,car3,83.0,41,673.0,30.0,42.0,15,NO_ERROR,54.9
1.4,car3,83.0,41,848.0,29.0,43.0,14,NO_ERROR,51.4
1.4,car3,83.0,41,946.0,37.0,43.0,14,NO_ERROR,42.4
1.4,car3,84.0,41,707.0,30.0,43.0,13,NO_ERROR,48.2
1.4,car3,84.0,41,760.0,25.0,43.0,13,NO_ERROR,49.4
1.4,car3,51.0,41,890.0,25.0,49.0,13,NO_ERROR,53.7
1.4,car3,52.0,41,897.0,29.0,49.0,13,NO_ERROR,53.7
1.4,car3,54.0,41,765.0,35.0,48.0,15,NO_ERROR,53.7
1.4,car3,54.0,41,906.0,40.0,47.0,14,NO_ERROR,50.6
1.4,car3,56.0,41,891.0,29.0,47.0,14,NO_ERROR,52.5
1.4,car3,57.0,41,827.0,40.0,47.0,15,NO_ERROR,57.3
1.4,car3,57.0,41,932.0,28.0,47.0,16,NO_ERROR,48.2
1.4,car3,59.0,41,879.0,30.0,47.0,14,NO_ERROR,51.8
1.4,car3,60.0,41,623.0,25.0,47.0,15,NO_ERROR,62.0
1.4,car3,61.0,41,1302.0,46.0,45.0,19,NO_ERROR,65.5
1.4,car3,63.0,41,2045.0,29.0,43.0,19,NO_ERROR,69.0
1.4,car3,65.0,41,842.0,32.0,46.0,14,NO_ERROR,45.5
1.4,car3,66.0,41,780.0,34.0,47.0,14,NO_ERROR,45.9
1.4,car3,67.0,41,618.0,55.0,45.0,17,NO_ERROR,49.0
1.4,car3,69.0,41,2022.0,43.0,42.0,22,NO_ERROR,72.9
1.4,car3,72.0,41,1170.0,27.0,43.0,14,NO_ERROR,46.7
1.4,car3,72.0,41,897.0,28.0,45.0,14,NO_ERROR,53.7
1.4,car3,73.0,41,848.0,30.0,46.0,14,NO_ERROR,50.6
1.4,car3,73.0,41,754.0,33.0,47.0,14,NO_ERROR,49.0
1.4,car3,74.0,41,736.0,30.0,47.0,13,NO_ERROR,50.6
1.4,car3,75.0,41,748.0,31.0,47.0,13,NO_ERROR,50.2
1.4,car3,75.0,41,858.0,22.0,44.0,20,NO_ERROR,56.1
1.4,car3,75.0,41,1830.0,47.0,41.0,23,NO_ERROR,72.5
1.4,car3,78.0,41,1696.0,25.0,41.0,20,NO_ERROR,53.7
1.4,car3,79.0,41,1364.0,46.0,43.0,14,NO_ERROR,38.4
1.4,car3,80.0,41,1303.0,42.0,40.0,26,NO_ERROR,57.3
1.4,car3,81.0,41,1821.0,40.0,40.0,19,NO_ERROR,76.5
1.4,car3,82.0,41,915.0,27.0,43.0,14,NO_ERROR,50.2
1.4,car3,83.0,41,887.0,28.0,45.0,14,NO_ERROR,52.9
1.4,car3,84.0,41,888.0,28.0,45.0,13,NO_ERROR,50.6
1.4,car3,84.0,41,888.0,27.0,45.0,13,NO_ERROR,51.8
1.4,car3,84.0,41,750.0,29.0,46.0,13,NO_ERROR,51.4
1.4,car3,83.0,41,749.0,30.0,47.0,14,NO_ERROR,50.2
1.4,car3,83.0,41,754.0,74.0,42.0,13,NO_ERROR,51.4
1.4,car3,83.0,41,1875.0,50.0,39.0,23,NO_ERROR,56.5
1.4,car3,83.0,41,1847.0,50.0,39.0,23,NO_ERROR,74.1
1.4,car3,84.0,41,1872.0,36.0,39.0,19,NO_ERROR,77.3
1.4,car3,83.0,41,1945.0,35.0,42.0,16,NO_ERROR,69.4
1.4,car3,82.0,41,1781.0,30.0,42.0,17,NO_ERROR,38.4
1.4,car3,81.0,41,1108.0,70.0,42.0,13,NO_ERROR,51.8
1.4,car3,82.0,41,1116.0,31.0,42.0,14,NO_ERROR,51.4
1.4,car3,83.0,41,743.0,30.0,43.0,13,NO_ERROR,50.6
1.4,car3,83.0,41,1499.0,64.0,39.0,22,NO_ERROR,63.5
1.4,car3,83.0,41,1724.0,50.0,39.0,20,NO_ERROR,76.1
1.4,car3,84.0,41,1624.0,29.0,39.0,15,NO_ERROR,72.9
1.4,car3,84.0,41,1161.0,24.0,42.0,13,NO_ERROR,66.7
1.4,car3,83.0,41,1001.0,31.0,40.0,23,NO_ERROR,43.1
1.4,car3,83.0,41,1852.0,46.0,39.0,22,NO_ERROR,72.5
1.4,car3,83.0,41,1102.0,30.0,41.0,15,NO_ERROR,47.8
1.4,car3,83.0,41,1467.0,45.0,39.0,20,NO_ERROR,73.7
1.4,car3,84.0,41,1967.0,28.0,39.0,17,NO_ERROR,72.9
1.4,car3,83.0,41,1963.0,33.0,40.0,16,NO_ERROR,70.6
1.4,car3,83.0,41,1958.0,30.0,39.0,18,NO_ERROR,76.1
1.4,car3,84.0,41,1947.0,27.0,39.0,18,NO_ERROR,73.7
1.4,car3,84.0,41,2020.0,21.0,39.0,19,NO_ERROR,76.1
1.4,car3,84.0,41,1928.0,29.0,39.0,18,NO_ERROR,74.1
1.4,car3,84.0,41,1581.0,27.0,41.0,14,NO_ERROR,70.2
1.4,car3,83.0,41,855.0,37.0,42.0,14,NO_ERROR,45.9
1.4,car3,84.0,41,766.0,32.0,43.0,13,NO_ERROR,44.7
1.4,car3,84.0,41,748.0,32.0,43.0,13,NO_ERROR,51.4
1.4,car3,84.0,41,734.0,31.0,44.0,13,NO_ERROR,51.4
1.4,car3,84.0,41,742.0,32.0,44.0,13,NO_ERROR,52.9
1.4,car3,84.0,41,771.0,74.0,43.0,14,NO_ERROR,48.2
1.4,car3,84.0,41,1145.0,21.0,42.0,15,NO_ERROR,38.4
1.4,car3,84.0,41,1354.0,29.0,41.0,20,NO_ERROR,75.3
1.4,car3,85.0,41,2445.0,27.0,40.0,18,NO_ERROR,72.5
1.4,car3,85.0,41,902.0,27.0,43.0,13,NO_ERROR,52.5
1.4,car3,84.0,41,899.0,28.0,44.0,13,NO_ERROR,52.9
1.4,car3,84.0,41,895.0,27.0,45.0,13,NO_ERROR,52.5
1.4,car3,84.0,41,834.0,29.0,45.0,13,NO_ERROR,50.6
1.4,car3,83.0,41,842.0,28.0,45.0,13,NO_ERROR,53.7
1.4,car3,83.0,41,845.0,29.0,45.0,13,NO_ERROR,53.7
1.4,car3,83.0,41,745.0,27.0,45.0,13,NO_ERROR,50.6
1.4,car3,34.0,41,944.0,26.0,30.0,16,NO_ERROR,49.0
1.4,car3,36.0,41,957.0,31.0,30.0,15,NO_ERROR,50.2
1.4,car3,37.0,41,1017.0,31.0,30.0,15,NO_ERROR,49.4
1.4,car3,38.0,41,997.0,54.0,30.0,14,NO_ERROR,50.2
1.4,car3,39.0,41,1825.0,28.0,30.0,19,NO_ERROR,64.7
1.4,car3,41.0,41,1528.0,51.0,30.0,21,NO_ERROR,64.3
1.4,car3,43.0,41,1114.0,100.0,30.0,23,NO_ERROR,60.8
1.4,car3,45.0,41,1870.0,73.0,30.0,21,NO_ERROR,64.3
1.4,car3,47.0,41,1512.0,28.0,30.0,15,NO_ERROR,51.4
1.4,car3,48.0,41,1360.0,81.0,30.0,26,NO_ERROR,56.5
1.4,car3,51.0,41,1984.0,72.0,30.0,25,NO_ERROR,64.7
1.4,car3,54.0,41,2205.0,46.0,30.0,23,NO_ERROR,65.5
1.4,car3,56.0,41,2406.0,58.0,30.0,17,NO_ERROR,69.0
1.4,car3,58.0,41,1999.0,28.0,30.0,19,NO_ERROR,68.2
1.4,car3,60.0,41,1847.0,29.0,30.0,15,NO_ERROR,70.2
1.4,car3,60.0,41,1246.0,58.0,31.0,14,NO_ERROR,45.5
1.4,car3,61.0,41,1136.0,37.0,30.0,21,NO_ERROR,60.8
1.4,car3,63.0,41,1447.0,41.0,31.0,16,NO_ERROR,67.8
1.4,car3,63.0,41,1576.0,29.0,31.0,16,NO_ERROR,65.5
1.4,car3,64.0,41,1576.0,55.0,31.0,21,NO_ERROR,65.9
1.4,car3,66.0,41,1925.0,37.0,31.0,19,NO_ERROR,67.1
1.4,car3,67.0,41,2027.0,50.0,30.0,20,NO_ERROR,78.4
1.4,car3,69.0,41,1658.0,33.0,31.0,19,NO_ERROR,64.7
1.4,car3,69.0,41,1587.0,21.0,32.0,15,NO_ERROR,57.3
1.4,car3,70.0,41,1235.0,22.0,33.0,14,NO_ERROR,48.2
1.4,car3,71.0,41,802.0,26.0,33.0,13,NO_ERROR,54.1
1.4,car3,71.0,41,748.0,28.0,33.0,13,NO_ERROR,53.7
1.4,car3,71.0,41,725.0,30.0,33.0,13,NO_ERROR,52.9
1.4,car3,72.0,41,1502.0,55.0,33.0,15,NO_ERROR,65.9
1.4,car3,72.0,41,1731.0,45.0,32.0,21,NO_ERROR,72.5
1.4,car3,73.0,41,1634.0,47.0,32.0,22,NO_ERROR,61.2
1.4,car3,75.0,41,1927.0,40.0,32.0,20,NO_ERROR,77.3
1.4,car3,76.0,41,1944.0,25.0,33.0,19,NO_ERROR,73.7
1.4,car3,77.0,41,2018.0,28.0,33.0,16,NO_ERROR,72.5
1.4,car3,78.0,41,2070.0,41.0,33.0,20,NO_ERROR,77.3
1.4,car3,78.0,41,2003.0,22.0,33.0,15,NO_ERROR,70.2
1.4,car3,79.0,41,1539.0,34.0,34.0,18,NO_ERROR,42.4
1.4,car3,80.0,41,1179.0,22.0,34.0,13,NO_ERROR,46.7
1.4,car3,81.0,41,980.0,73.0,33.0,18,NO_ERROR,52.5
1.4,car3,81.0,41,1677.0,59.0,33.0,21,NO_ERROR,65.5
1.4,car3,83.0,41,2206.0,23.0,33.0,21,NO_ERROR,76.1
1.4,car3,84.0,41,2292.0,28.0,34.0,17,NO_ERROR,73.7
1.4,car3,83.0,41,2450.0,23.0,34.0,18,NO_ERROR,69.4
1.4,car3,83.0,41,1821.0,33.0,34.0,17,NO_ERROR,73.7
1.4,car3,82.0,41,1795.0,39.0,34.0,18,NO_ERROR,75.3
1.4,car3,83.0,41,1654.0,21.0,35.0,17,NO_ERROR,76.5
1.4,car3,83.0,41,1217.0,51.0,34.0,14,NO_ERROR,70.6
1.4,car3,83.0,41,1457.0,69.0,33.0,23,NO_ERROR,72.9
1.4,car3,84.0,41,1763.0,76.0,33.0,26,NO_ERROR,71.8
1.4,car3,84.0,41,2088.0,58.0,33.0,24,NO_ERROR,72.5
1.4,car3,84.0,41,1794.0,46.0,33.0,25,NO_ERROR,49.0
1.4,car3,83.0,41,1985.0,31.0,36.0,16,NO_ERROR,71.4
1.4,car3,83.0,41,2040.0,48.0,34.0,20,NO_ERROR,74.9
1.4,car3,83.0,41,1975.0,50.0,34.0,20,NO_ERROR,76.5
1.4,car3,84.0,41,1946.0,29.0,34.0,20,NO_ERROR,74.9
1.4,car3,84.0,41,1817.0,34.0,35.0,20,NO_ERROR,76.5
1.4,car3,84.0,41,1825.0,33.0,36.0,19,NO_ERROR,76.1
1.4,car3,83.0,41,2058.0,28.0,36.0,19,NO_ERROR,75.3
1.4,car3,83.0,41,1955.0,30.0,36.0,17,NO_ERROR,38.4
1.4,car3,82.0,41,869.0,29.0,37.0,13,NO_ERROR,45.9
1.4,car3,83.0,41,729.0,26.0,38.0,13,NO_ERROR,50.2
1.4,car3,83.0,41,758.0,25.0,39.0,13,NO_ERROR,50.2
1.4,car3,83.0,41,759.0,26.0,39.0,13,NO_ERROR,50.2
1.4,car3,83.0,41,762.0,27.0,39.0,13,NO_ERROR,50.2
1.4,car3,83.0,41,754.0,25.0,39.0,13,NO_ERROR,50.2
1.4,car3,83.0,41,748.0,26.0,39.0,13,NO_ERROR,48.2
1.4,car3,83.0,41,738.0,25.0,39.0,13,NO_ERROR,50.2
1.4,car3,83.0,41,532.0,22.0,38.0,19,NO_ERROR,54.1
1.4,car3,83.0,41,1661.0,23.0,37.0,20,NO_ERROR,62.0
1.4,car3,83.0,41,1546.0,56.0,39.0,15,NO_ERROR,38.8
1.4,car3,83.0,41,1454.0,21.0,39.0,15,NO_ERROR,71.8
1.4,car3,84.0,41,867.0,25.0,39.0,13,NO_ERROR,47.1
1.4,car3,84.0,41,699.0,37.0,39.0,15,NO_ERROR,51.8
1.4,car3,84.0,41,2190.0,43.0,39.0,16,NO_ERROR,75.3
1.4,car3,84.0,41,1448.0,28.0,39.0,14,NO_ERROR,72.9
1.4,car3,84.0,41,660.0,23.0,39.0,15,NO_ERROR,44.7
1.4,car3,84.0,41,774.0,22.0,39.0,17,NO_ERROR,65.5
1.4,car3,84.0,41,849.0,26.0,39.0,15,NO_ERROR,51.8
1.4,car3,84.0,41,978.0,25.0,41.0,13,NO_ERROR,65.5
1.4,car3,84.0,41,760.0,34.0,42.0,14,NO_ERROR,56.1
1.4,car3,84.0,41,660.0,44.0,41.0,15,NO_ERROR,48.2
1.4,car3,84.0,41,1395.0,51.0,39.0,20,NO_ERROR,62.4
1.4,car3,84.0,41,1209.0,22.0,40.0,15,NO_ERROR,69.0
1.4,car3,84.0,41,1212.0,30.0,41.0,14,NO_ERROR,69.4
1.4,car3,84.0,41,1733.0,22.0,41.0,16,NO_ERROR,74.9
1.4,car3,85.0,41,972.0,33.0,42.0,13,NO_ERROR,45.9
1.4,car3,85.0,41,794.0,80.0,40.0,15,NO_ERROR,49.4
1.4,car3,85.0,41,1122.0,23.0,40.0,13,NO_ERROR,74.1
1.4,car3,85.0,41,888.0,31.0,42.0,14,NO_ERROR,46.7
1.4,car3,85.0,41,902.0,35.0,42.0,15,NO_ERROR,50.6
1.4,car3,85.0,41,1171.0,24.0,43.0,13,NO_ERROR,47.1
1.4,car3,85.0,41,612.0,38.0,42.0,15,NO_ERROR,60.0
1.4,car3,85.0,41,2036.0,31.0,39.0,20,NO_ERROR,75.3
1.4,car3,86.0,41,901.0,24.0,42.0,13,NO_ERROR,47.8
1.4,car3,86.0,41,1192.0,29.0,43.0,16,NO_ERROR,65.5
1.4,car3,87.0,41,860.0,39.0,43.0,13,NO_ERROR,49.4
1.4,car3,87.0,41,826.0,30.0,43.0,14,NO_ERROR,50.6
1.4,car3,87.0,41,1089.0,34.0,44.0,13,NO_ERROR,45.5
1.4,car3,87.0,41,454.0,35.0,44.0,14,NO_ERROR,58.4
1.4,car3,87.0,41,636.0,27.0,44.0,13,NO_ERROR,50.2
1.4,car3,88.0,41,778.0,25.0,45.0,13,NO_ERROR,48.2
1.4,car3,88.0,41,756.0,27.0,45.0,13,NO_ERROR,45.5
1.4,car3,45.0,41,1312.0,25.0,43.0,15,NO_ERROR,50.2
1.4,car3,47.0,41,1256.0,25.0,43.0,15,NO_ERROR,50.6
1.4,car3,48.0,41,969.0,27.0,43.0,14,NO_ERROR,53.7
1.4,car3,48.0,41,931.0,30.0,43.0,15,NO_ERROR,51.8
1.4,car3,50.0,41,920.0,30.0,43.0,15,NO_ERROR,52.9
1.4,car3,51.0,41,857.0,35.0,43.0,15,NO_ERROR,56.1
1.4,car3,51.0,41,1318.0,43.0,43.0,15,NO_ERROR,67.1
1.4,car3,53.0,41,913.0,30.0,43.0,15,NO_ERROR,51.8
1.4,car3,54.0,41,994.0,28.0,43.0,14,NO_ERROR,51.4
1.4,car3,54.0,41,665.0,36.0,43.0,16,NO_ERROR,64.3
1.4,car3,55.0,41,1585.0,30.0,42.0,16,NO_ERROR,68.2
1.4,car3,56.0,41,916.0,31.0,43.0,14,NO_ERROR,64.3
1.4,car3,57.0,41,715.0,25.0,43.0,16,NO_ERROR,53.7
1.4,car3,58.0,41,1177.0,32.0,43.0,15,NO_ERROR,42.4
1.4,car3,59.0,41,782.0,44.0,43.0,15,NO_ERROR,50.2
1.4,car3,60.0,41,915.0,27.0,42.0,16,NO_ERROR,53.7
1.4,car3,60.0,41,972.0,50.0,41.0,18,NO_ERROR,51.4
1.4,car3,62.0,41,1904.0,26.0,40.0,17,NO_ERROR,68.2
1.4,car3,63.0,41,1883.0,21.0,41.0,16,NO_ERROR,69.4
1.4,car3,64.0,41,983.0,29.0,42.0,14,NO_ERROR,49.0
1.4,car3,65.0,41,807.0,28.0,42.0,13,NO_ERROR,46.7
1.4,car3,66.0,41,724.0,30.0,43.0,14,NO_ERROR,44.7
1.4,car3,66.0,41,760.0,27.0,43.0,13,NO_ERROR,49.4
1.4,car3,66.0,41,775.0,28.0,43.0,13,NO_ERROR,54.1
1.4,car3,67.0,41,734.0,27.0,43.0,13,NO_ERROR,51.4
1.4,car3,68.0,41,767.0,28.0,43.0,13,NO_ERROR,52.5
1.4,car3,68.0,41,754.0,27.0,43.0,13,NO_ERROR,55.3
1.4,car3,68.0,41,753.0,27.0,44.0,13,NO_ERROR,51.4
1.4,car3,69.0,41,755.0,27.0,44.0,13,NO_ERROR,51.8
1.4,car3,69.0,41,764.0,27.0,44.0,13,NO_ERROR,52.5
1.4,car3,69.0,41,743.0,27.0,44.0,13,NO_ERROR,53.7
1.4,car3,69.0,41,668.0,29.0,44.0,14,NO_ERROR,50.6
1.4,car3,70.0,41,756.0,27.0,44.0,13,NO_ERROR,51.8
1.4,car3,70.0,41,747.0,27.0,45.0,13,NO_ERROR,53.7
1.4,car3,71.0,41,740.0,31.0,45.0,13,NO_ERROR,52.9
1.4,car3,71.0,41,761.0,27.0,44.0,14,NO_ERROR,50.2
1.4,car3,72.0,41,725.0,39.0,45.0,13,NO_ERROR,54.1
1.4,car3,72.0,41,587.0,30.0,43.0,18,NO_ERROR,50.2
1.4,car3,72.0,41,807.0,62.0,42.0,14,NO_ERROR,52.9
1.4,car3,73.0,41,1972.0,24.0,39.0,21,NO_ERROR,62.4
1.4,car3,75.0,41,1873.0,45.0,39.0,21,NO_ERROR,64.3
1.4,car3,76.0,41,2165.0,38.0,39.0,20,NO_ERROR,77.6
1.4,car3,78.0,41,1749.0,47.0,39.0,22,NO_ERROR,67.1
1.4,car3,79.0,41,1922.0,51.0,39.0,20,NO_ERROR,77.3
1.4,car3,81.0,41,1748.0,52.0,39.0,17,NO_ERROR,56.5
1.4,car3,82.0,41,1854.0,39.0,39.0,19,NO_ERROR,76.1
1.4,car3,84.0,41,1903.0,36.0,39.0,19,NO_ERROR,76.1
1.4,car3,84.0,41,1815.0,44.0,39.0,20,NO_ERROR,76.5
1.4,car3,84.0,41,1826.0,49.0,38.0,19,NO_ERROR,76.5
1.4,car3,84.0,41,1828.0,51.0,37.0,20,NO_ERROR,76.1
1.4,car3,84.0,41,1765.0,55.0,37.0,21,NO_ERROR,75.3
1.4,car3,84.0,41,1746.0,58.0,37.0,21,NO_ERROR,74.9
1.4,car3,84.0,41,1776.0,46.0,37.0,21,NO_ERROR,75.3
1.4,car3,84.0,41,1761.0,28.0,37.0,20,NO_ERROR,76.5
1.4,car3,84.0,41,1731.0,43.0,37.0,20,NO_ERROR,76.1
1.4,car3,83.0,41,1740.0,22.0,38.0,19,NO_ERROR,76.1
1.4,car3,83.0,41,1703.0,42.0,37.0,20,NO_ERROR,75.3
1.4,car3,83.0,41,1764.0,28.0,39.0,17,NO_ERROR,74.9
1.4,car3,83.0,41,1751.0,39.0,39.0,19,NO_ERROR,71.4
1.4,car3,83.0,41,1754.0,42.0,39.0,17,NO_ERROR,76.1
1.4,car3,83.0,41,1689.0,37.0,38.0,18,NO_ERROR,76.5
1.4,car3,83.0,41,1487.0,24.0,39.0,15,NO_ERROR,76.1
1.4,car3,83.0,41,889.0,100.0,39.0,13,NO_ERROR,52.9
1.4,car3,83.0,41,1628.0,48.0,37.0,22,NO_ERROR,60.0
1.4,car3,83.0,41,1851.0,32.0,39.0,17,NO_ERROR,67.1
1.4,car3,83.0,41,1695.0,21.0,39.0,15,NO_ERROR,66.7
1.4,car3,83.0,41,837.0,29.0,41.0,13,NO_ERROR,52.9
1.4,car3,83.0,41,789.0,29.0,42.0,13,NO_ERROR,46.7
1.4,car3,83.0,41,2033.0,22.0,39.0,16,NO_ERROR,71.8
1.4,car3,83.0,41,1478.0,52.0,39.0,22,NO_ERROR,69.0
1.4,car3,83.0,41,2442.0,74.0,38.0,21,NO_ERROR,76.1
1.4,car3,84.0,41,2129.0,49.0,37.0,22,NO_ERROR,67.1
1.4,car3,84.0,41,1831.0,37.0,37.0,22,NO_ERROR,38.4
1.4,car3,84.0,41,1896.0,44.0,37.0,20,NO_ERROR,75.3
1.4,car3,84.0,41,1947.0,31.0,38.0,20,NO_ERROR,76.5
1.4,car3,84.0,41,1852.0,25.0,39.0,15,NO_ERROR,73.7
1.4,car3,83.0,41,1728.0,36.0,39.0,16,NO_ERROR,74.1
1.4,car3,83.0,41,1794.0,36.0,38.0,20,NO_ERROR,76.1
1.4,car3,83.0,41,1765.0,33.0,39.0,15,NO_ERROR,71.4
1.4,car3,83.0,41,1621.0,41.0,39.0,20,NO_ERROR,74.1
1.4,car3,83.0,41,1699.0,43.0,39.0,15,NO_ERROR,72.9
1.4,car3,83.0,41,1637.0,29.0,39.0,17,NO_ERROR,66.7
1.4,car3,82.0,41,1268.0,21.0,40.0,14,NO_ERROR,38.4
1.4,car3,82.0,41,840.0,30.0,42.0,14,NO_ERROR,52.5
1.4,car3,82.0,41,732.0,30.0,42.0,13,NO_ERROR,49.4
1.4,car3,82.0,41,733.0,28.0,42.0,14,NO_ERROR,49.4
1.4,car3,83.0,41,758.0,30.0,43.0,13,NO_ERROR,52.9
1.4,car3,83.0,41,676.0,32.0,42.0,14,NO_ERROR,59.6
1.4,car3,83.0,41,850.0,27.0,42.0,13,NO_ERROR,52.5
1.4,car3,83.0,41,773.0,29.0,43.0,14,NO_ERROR,48.2
1.4,car3,83.0,41,735.0,29.0,43.0,13,NO_ERROR,52.5
1.4,car3,83.0,41,750.0,31.0,43.0,13,NO_ERROR,51.4
1.4,car3,83.0,41,730.0,29.0,43.0,14,NO_ERROR,49.0
1.4,car3,83.0,41,630.0,25.0,43.0,15,NO_ERROR,52.5
1.4,car3,83.0,41,835.0,29.0,43.0,13,NO_ERROR,52.9
1.4,car3,83.0,41,750.0,31.0,44.0,13,NO_ERROR,49.0
1.4,car3,83.0,41,751.0,30.0,44.0,13,NO_ERROR,49.0
1.4,car3,83.0,41,736.0,31.0,44.0,13,NO_ERROR,50.2
1.4,car3,84.0,41,759.0,30.0,45.0,13,NO_ERROR,50.6
1.4,car3,84.0,41,740.0,31.0,45.0,13,NO_ERROR,51.4
1.4,car3,84.0,41,648.0,30.0,45.0,14,NO_ERROR,60.0
1.4,car3,84.0,41,766.0,30.0,45.0,14,NO_ERROR,49.0
1.4,car3,84.0,41,690.0,29.0,45.0,14,NO_ERROR,47.1
1.4,car3,84.0,41,759.0,31.0,45.0,13,NO_ERROR,48.2
1.4,car3,84.0,41,743.0,28.0,45.0,13,NO_ERROR,50.2
1.4,car3,84.0,41,755.0,28.0,46.0,14,NO_ERROR,49.0
1.4,car3,85.0,41,953.0,29.0,45.0,14,NO_ERROR,42.4
1.4,car3,85.0,41,753.0,30.0,46.0,14,NO_ERROR,50.6
1.4,car3,85.0,41,665.0,32.0,46.0,14,NO_ERROR,52.5
1.4,car3,85.0,41,755.0,37.0,47.0,13,NO_ERROR,51.8
1.4,car3,85.0,41,1444.0,21.0,45.0,14,NO_ERROR,70.6
1.4,car3,85.0,41,1631.0,26.0,46.0,15,NO_ERROR,70.2
1.4,car3,86.0,41,760.0,28.0,47.0,13,NO_ERROR,52.5
1.4,car3,86.0,41,716.0,28.0,47.0,14,NO_ERROR,46.7
1.4,car3,86.0,41,858.0,29.0,47.0,14,NO_ERROR,51.4
1.4,car3,86.0,41,627.0,31.0,47.0,15,NO_ERROR,54.1
1.4,car3,86.0,41,1113.0,22.0,47.0,13,NO_ERROR,52.5
1.4,car3,86.0,41,1176.0,24.0,47.0,13,NO_ERROR,64.7
1.4,car3,86.0,41,1198.0,21.0,47.0,14,NO_ERROR,65.9
1.4,car3,86.0,41,768.0,29.0,48.0,13,NO_ERROR,52.5
1.4,car3,86.0,41,742.0,28.0,48.0,13,NO_ERROR,50.2
1.4,car3,87.0,41,752.0,29.0,48.0,13,NO_ERROR,50.6
1.4,car3,87.0,41,754.0,29.0,48.0,13,NO_ERROR,50.2
1.4,car3,87.0,41,735.0,36.0,48.0,14,NO_ERROR,47.8
1.4,car3,87.0,41,1191.0,26.0,48.0,14,NO_ERROR,64.7
1.4,car3,87.0,41,846.0,29.0,48.0,13,NO_ERROR,50.6
1.4,car3,87.0,41,736.0,30.0,48.0,13,NO_ERROR,49.0
1.4,car3,88.0,41,744.0,29.0,49.0,13,NO_ERROR,50.2
1.4,car3,88.0,41,741.0,44.0,49.0,14,NO_ERROR,45.9
1.4,car3,88.0,41,1386.0,24.0,48.0,14,NO_ERROR,69.0
1.4,car3,88.0,41,847.0,29.0,49.0,13,NO_ERROR,50.6
1.4,car3,88.0,41,748.0,40.0,50.0,13,NO_ERROR,49.4
1.4,car3,88.0,41,1012.0,25.0,49.0,14,NO_ERROR,52.9
1.4,car3,88.0,41,787.0,28.0,49.0,13,NO_ERROR,44.3
1.4,car3,88.0,41,749.0,28.0,50.0,13,NO_ERROR,49.4
1.4,car3,89.0,41,743.0,28.0,50.0,14,NO_ERROR,50.6
1.4,car3,89.0,41,747.0,28.0,50.0,13,NO_ERROR,48.2
1.4,car3,90.0,41,1009.0,27.0,49.0,16,NO_ERROR,54.9
1.4,car3,89.0,41,1476.0,26.0,50.0,14,NO_ERROR,66.7
1.4,car3,89.0,41,766.0,29.0,50.0,13,NO_ERROR,51.4
